itin_validatingcarrier,OBL_originairportcode,OBL_destinationairportcode,OBL_flightNumber,OBL_departdate,OBL_departtime,OBL_arrivedate,OBL_arrivetime,IBL_originairportcode,IBL_destinationairportcode,IBL_flightnumber,IBL_departdate,IBL_departtime,IBL_arrivedate,IBL_arrivetime,itin_cabin,itin_bookingcode,itin_totalamount,taxbreakdown,yq_val,yr_val,itin_true_tax_amount
"EI","JFK","LHR","8876","20250519","1930","20250520","745","LGW","JFK","8273","20250528","1505","20250528","1805","E","K","1476.61","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 27.10|YQ 365.00","365.0","0.0","220.61"
"EI","JFK","LHR","8814","20250519","2130","20250520","940","LHR","JFK","8879","20250528","1805","20250528","2100","E","K","1518.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 365.00","365.0","0.0","262.30999999999995"
"DL","JFK","LAX","742","20250810","700","20250810","950","LAX","JFK","991","20250816","1515","20250816","2358","E","E","556.96","USD:AY 11.20|US 36.72|XF 9.00|ZP 10.40","0.0","0.0","67.32"
"UA","EWR","BOS","1864","20250508","1138","20250508","1258","BOS","EWR","1733","20250512","1107","20250512","1229","E","U","622.97","USD:AY 11.20|US 41.33|XF 9.00|ZP 10.40","0.0","0.0","71.93"
"VS","JFK","LHR","46","20250519","2100","20250520","915","LHR","JFK","137","20250528","1850","20250528","2129","E","T","611.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 200.00|YR 10.00","200.0","10.0","262.31"
"VS","JFK","LHR","10","20250519","1900","20250520","715","LHR","JFK","47","20250528","1545","20250528","1850","E","T","611.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 200.00|YR 10.00","200.0","10.0","262.31"
"BA","JFK","LHR","176","20250519","1930","20250520","745","LHR","JFK","179","20250528","1805","20250528","2100","E","Q","717.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 379.00|YR 10.00","379.0","10.0","262.30999999999995"
"KL","JFK","LHR","2505","20250519","810","20250519","2000","LHR","JFK","2510","20250528","1650","20250528","1940","E","R","759.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 52.00|YR 315.00","52.0","315.0","262.30999999999995"
"IB","JFK","LHR","3540","20250519","1830","20250520","630","LHR","JFK","3563","20250528","1320","20250528","1610","E","O","1250.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 374.00|YR 10.00","374.0","10.0","262.30999999999995"
"IB","JFK","LHR","3562","20250519","1930","20250520","745","LHR","JFK","3563","20250528","1320","20250528","1610","E","K","1935.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 410.00|YR 10.00","410.0","10.0","262.30999999999995"
"HA","EWR","SFO","4902","20250528","1929","20250528","2301","SFO","EWR","6977","20250601","612","20250601","1459","E","U","376.6","USD:AY 11.20|US 24.14|XF 9.00|ZP 10.40","0.0","0.0","54.74"
"UA","EWR","SFO","1707","20250528","1800","20250528","2140","SFO","EWR","2248","20250601","1455","20250601","2337","E","L","641.96","USD:AY 11.20|US 42.65|XF 9.00|ZP 10.40","0.0","0.0","73.25"
"UA","EWR","SFO","1227","20250528","1330","20250528","1625","SFO","EWR","2856","20250601","710","20250601","1559","E","L","641.96","USD:AY 11.20|US 42.65|XF 9.00|ZP 10.40","0.0","0.0","73.25"
"KE","JFK","ICN","86","20250604","50","20250605","450","ICN","JFK","81","20250608","1000","20250608","1110","E","L","2282.81","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|BP 17.20|YQ 1.80|YR 510.00","1.8","510.0","91.00999999999999"
"AA","LGA","DFW","1375","20250507","1500","20250507","1800","DFW","LGA","1043","20250510","941","20250510","1402","E","K","886.97","USD:AY 11.20|US 59.75|XF 9.00|ZP 10.40","0.0","0.0","90.35"
"AA","LGA","MIA","2039","20250603","1130","20250603","1441","MIA","EWR","1801","20250607","835","20250607","1139","E","O","291.96","USD:AY 11.20|US 18.23|XF 9.00|ZP 10.40","0.0","0.0","48.83"
"UA","EWR","LAS","2001","20250605","2012","20250605","2245","LAS","EWR","1909","20250608","959","20250608","1803","E","S","1046.97","USD:AY 11.20|US 70.91|XF 9.00|ZP 10.40","0.0","0.0","101.51"
"UA","EWR","LAS","2689","20250605","1835","20250605","2108","LAS","EWR","1298","20250608","1256","20250608","2100","E","V","1167.96","USD:AY 11.20|US 79.35|XF 9.00|ZP 10.40","0.0","0.0","109.95"
"UA","EWR","LAS","1800","20250605","630","20250605","857","LAS","EWR","1995","20250608","2220","20250609","614","E","M","1693.97","USD:AY 11.20|US 116.05|XF 9.00|ZP 10.40","0.0","0.0","146.65"
"AA","JFK","LAS","1073","20250605","800","20250605","1030","LAS","JFK","1051","20250608","1130","20250608","1940","E","H","2427.97","USD:AY 11.20|US 167.26|XF 9.00|ZP 10.40","0.0","0.0","197.86"
"AY","JFK","LHR","5476","20250603","1930","20250604","745","LHR","JFK","5513","20250613","1620","20250613","1925","E","O","938.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 30.00|YR 445.00","30.0","445.0","262.30999999999995"
"LH","EWR","LHR","7630","20250603","2140","20250604","1010","LHR","EWR","7633","20250613","930","20250613","1245","E","L","973.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 290.00|YR 25.00","290.0","25.0","262.30999999999995"
"OS","EWR","LHR","7796","20250603","1815","20250604","645","LHR","EWR","7799","20250613","1800","20250613","2120","E","L","973.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 290.00|YR 25.00","290.0","25.0","262.30999999999995"
"AY","JFK","LHR","4036","20250603","945","20250603","2140","LHR","JFK","5515","20250613","1440","20250613","1735","E","O","1163.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 30.00|YR 445.00","30.0","445.0","262.30999999999995"
"AY","JFK","LHR","5516","20250603","2005","20250604","815","LHR","JFK","5477","20250613","1320","20250613","1610","E","M","1613.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 30.00|YR 470.00","30.0","470.0","262.30999999999995"
"AY","JFK","LHR","5514","20250603","2130","20250604","940","LHR","JFK","5477","20250613","1320","20250613","1610","E","L","1643.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 30.00|YR 470.00","30.0","470.0","262.30999999999995"
"AS","JFK","LHR","5264","20250603","2310","20250604","1115","LHR","JFK","5255","20250613","825","20250613","1110","E","M","1852.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80","0.0","0.0","262.31"
"SN","EWR","LHR","9051","20250603","830","20250603","2040","LHR","EWR","9054","20250613","930","20250613","1245","E","B","3972.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00|YR 25.00","370.0","25.0","262.30999999999995"
"SN","EWR","LHR","9041","20250603","2305","20250604","1125","LHR","EWR","9056","20250613","1600","20250613","1920","E","B","3972.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00|YR 25.00","370.0","25.0","262.30999999999995"
"UA","LGA","ORD","2009","20250511","1425","20250511","1606","ORD","LGA","1946","20250517","1600","20250517","1915","E","S","362.96","USD:AY 11.20|US 23.19|XF 9.00|ZP 10.40","0.0","0.0","53.79"
"UA","LGA","ORD","352","20250511","1835","20250511","2016","ORD","EWR","534","20250517","1834","20250517","2200","E","Q","418.98","USD:AY 11.20|US 27.10|XF 9.00|ZP 10.40","0.0","0.0","57.7"
"UA","LGA","ORD","352","20250511","1835","20250511","2016","ORD","LGA","1576","20250517","2000","20250517","2318","E","Q","418.98","USD:AY 11.20|US 27.10|XF 9.00|ZP 10.40","0.0","0.0","57.7"
"UA","EWR","ORD","1316","20250511","700","20250511","840","ORD","EWR","1209","20250517","2145","20250518","58","E","H","442.97","USD:AY 11.20|US 28.77|XF 9.00|ZP 10.40","0.0","0.0","59.37"
"UA","LGA","ORD","352","20250511","1835","20250511","2016","ORD","EWR","782","20250517","845","20250517","1202","E","Q","473.97","USD:AY 11.20|US 30.93|XF 9.00|ZP 10.40","0.0","0.0","61.53"
"UA","EWR","ORD","1308","20250511","2150","20250511","2339","ORD","LGA","2306","20250517","1400","20250517","1715","E","Q","477.97","USD:AY 11.20|US 31.21|XF 9.00|ZP 10.40","0.0","0.0","61.81"
"UA","EWR","ORD","2337","20250511","900","20250511","1045","ORD","LGA","1657","20250517","700","20250517","1011","E","Q","477.97","USD:AY 11.20|US 31.21|XF 9.00|ZP 10.40","0.0","0.0","61.81"
"UA","EWR","ORD","1308","20250511","2150","20250511","2339","ORD","LGA","2200","20250517","800","20250517","1116","E","Q","506.96","USD:AY 11.20|US 33.23|XF 9.00|ZP 10.40","0.0","0.0","63.83"
"HA","EWR","SFO","4902","20250821","1818","20250821","2131","SFO","EWR","6978","20250823","2217","20250824","659","E","U","386.6","USD:AY 11.20|US 24.84|XF 9.00|ZP 10.40","0.0","0.0","55.44"
"UA","EWR","SFO","648","20250821","1035","20250821","1354","SFO","EWR","2480","20250823","1305","20250823","2148","E","T","691.96","USD:AY 11.20|US 46.14|XF 9.00|ZP 10.40","0.0","0.0","76.74"
"UA","EWR","SFO","1343","20250821","1125","20250821","1436","SFO","EWR","730","20250823","2115","20250824","539","E","L","701.97","USD:AY 11.20|US 46.84|XF 9.00|ZP 10.40","0.0","0.0","77.44"
"BA","JFK","LHR","176","20250524","1930","20250525","745","LHR","JFK","117","20250530","825","20250530","1110","B","I","3387.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 287.30|UB 68.80|YQ 2050.00|YR 30.00","2050.0","30.0","429.90999999999985"
"BA","JFK","LGW","2272","20250524","2005","20250525","810","LHR","JFK","1516","20250530","945","20250530","1240","B","I","3387.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 287.30|UB 68.80|YQ 2050.00|YR 30.00","2050.0","30.0","429.90999999999985"
"IB","JFK","LHR","4614","20250524","945","20250524","2140","LHR","JFK","3563","20250530","1320","20250530","1610","B","R","4762.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 287.30|UB 68.80|YQ 2050.00|YR 30.00","2050.0","30.0","429.90999999999985"
"AA","EWR","PHX","1282","20250718","651","20250718","902","PHX","EWR","2156","20250722","2151","20250723","535","E","N","426.96","USD:AY 11.20|US 27.65|XF 9.00|ZP 10.40","0.0","0.0","58.25"
"UA","EWR","LAX","2191","20250526","1415","20250526","1709","LAX","EWR","1950","20250529","1215","20250529","2054","E","V","591.97","USD:AY 11.20|US 39.17|XF 9.00|ZP 10.40","0.0","0.0","69.77"
"AA","LGA","MIA","3211","20250529","915","20250529","1232","MIA","LGA","2271","20250602","1804","20250602","2100","E","Q","287.97","USD:AY 11.20|US 17.96|XF 9.00|ZP 10.40","0.0","0.0","48.56"
"AA","LGA","MIA","1530","20250529","600","20250529","910","MIA","JFK","1357","20250602","1954","20250602","2259","E","O","311.96","USD:AY 11.20|US 19.63|XF 9.00|ZP 10.40","0.0","0.0","50.23"
"AA","EWR","MIA","1196","20250529","604","20250529","920","MIA","JFK","1922","20250602","1802","20250602","2102","E","O","311.96","USD:AY 11.20|US 19.63|XF 9.00|ZP 10.40","0.0","0.0","50.23"
"AA","LGA","MIA","2039","20250529","1130","20250529","1441","MIA","LGA","3205","20250602","706","20250602","1001","E","Q","327.97","USD:AY 11.20|US 20.75|XF 9.00|ZP 10.40","0.0","0.0","51.35"
"AA","LGA","MIA","1937","20250529","1040","20250529","1349","MIA","LGA","3205","20250602","706","20250602","1001","E","Q","327.97","USD:AY 11.20|US 20.75|XF 9.00|ZP 10.40","0.0","0.0","51.35"
"AA","LGA","MIA","1751","20250529","1659","20250529","2010","MIA","LGA","605","20250602","930","20250602","1227","E","Q","327.97","USD:AY 11.20|US 20.75|XF 9.00|ZP 10.40","0.0","0.0","51.35"
"AA","JFK","MIA","1174","20250529","1830","20250529","2142","MIA","EWR","1801","20250602","855","20250602","1159","E","G","392.96","USD:AY 11.20|US 25.28|XF 9.00|ZP 10.40","0.0","0.0","55.88"
"AA","LGA","ORD","392","20250510","659","20250510","845","ORD","EWR","3374","20250511","1013","20250511","1330","E","L","534.97","USD:AY 11.20|US 35.19|XF 9.00|ZP 10.40","0.0","0.0","65.79"
"AA","EWR","ORD","3374","20250510","1400","20250510","1540","ORD","LGA","2629","20250511","1211","20250511","1517","E","L","564.97","USD:AY 11.20|US 37.28|XF 9.00|ZP 10.40","0.0","0.0","67.88"
"AA","JFK","ORD","532","20250510","1555","20250510","1734","ORD","EWR","3794","20250511","1347","20250511","1659","E","L","744.97","USD:AY 11.20|US 49.84|XF 9.00|ZP 10.40","0.0","0.0","80.44"
"EI","JFK","LHR","8814","20250619","2130","20250620","940","LHR","EWR","8889","20250628","1635","20250628","1925","E","L","1897.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 570.00","570.0","0.0","262.30999999999995"
"AA","JFK","LAX","302","20250517","1800","20250517","2117","LAX","JFK","2","20250525","700","20250525","1528","E","G","492.97","USD:AY 11.20|US 32.26|XF 9.00|ZP 10.40","0.0","0.0","62.86"
"AZ","JFK","FCO","609","20250608","1605","20250609","620","FCO","JFK","602","20250617","935","20250617","1315","E","O","719.51","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|EX 2.40|HB 9.00|IT 28.10|MJ 1.40|VT 3.80|YQ 410.00","410.0","0.0","118.50999999999999"
"BA","JFK","LHR","1517","20251127","2035","20251128","835","LHR","JFK","115","20251130","1410","20251130","1720","E","O","708.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00|YR 10.00","370.0","10.0","262.30999999999995"
"IB","JFK","LHR","4614","20251127","1015","20251127","2210","LHR","JFK","3563","20251130","1255","20251130","1600","E","O","866.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 365.00|YR 10.00","365.0","10.0","262.30999999999995"
"IB","JFK","LHR","3566","20251127","2320","20251128","1115","LHR","JFK","3563","20251130","1255","20251130","1600","E","O","866.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 365.00|YR 10.00","365.0","10.0","262.30999999999995"
"EI","JFK","LHR","8872","20251127","2040","20251128","840","LHR","EWR","8889","20251130","1625","20251130","1935","E","O","888.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 385.00","385.0","0.0","262.30999999999995"
"IB","EWR","LHR","3570","20251127","2135","20251128","925","LHR","JFK","4221","20251130","1535","20251130","1840","E","O","1067.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00|YR 10.00","370.0","10.0","262.30999999999995"
"AS","JFK","LHR","5258","20251127","1845","20251128","645","LHR","JFK","5295","20251130","1255","20251130","1600","E","O","1543.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80","0.0","0.0","262.31"
"UA","EWR","ATL","1287","20250510","2111","20250510","2346","ATL","EWR","538","20250512","1107","20250512","1329","E","S","501.97","USD:AY 11.20|US 32.89|XF 9.00|ZP 10.40","0.0","0.0","63.49"
"DL","JFK","LAX","738","20250615","1510","20250615","1827","LAX","JFK","951","20250623","1110","20250623","1950","E","U","648.96","USD:AY 11.20|US 43.14|XF 9.00|ZP 10.40","0.0","0.0","73.74"
"UA","EWR","NRT","79","20250522","1145","20250523","1430","HND","EWR","130","20250525","1745","20250525","1750","E","V","2342.11","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|SW 20.40|TK 6.90|YQ 380.00","380.0","0.0","101.11000000000001"
"AC","LGA","YYZ","705","20250508","830","20250508","1010","YYZ","EWR","4096","20250511","1500","20250511","1650","E","T","428.12","USD:AY 5.60|US 24.23|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","105.12"
"TS","EWR","YTZ","7129","20250508","1505","20250508","1645","YTZ","EWR","7134","20250511","1250","20250511","1420","E","W","466.72","USD:AY 5.60|US 27.38|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 21.00|ZP 10.40|RC 2.73","0.0","0.0","101.72"
"AC","LGA","YYZ","703","20250524","725","20250524","907","YYZ","EWR","8884","20250623","2110","20250623","2247","E","G","231.39","USD:AY 5.60|US 10.50|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","91.39"
"AC","EWR","YYZ","3672","20250524","2021","20250524","2223","YYZ","EWR","8884","20250623","2110","20250623","2247","E","G","242.14","USD:AY 5.60|US 11.25|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","92.14"
"TS","LGA","YYZ","7212","20250524","1730","20250524","1910","YYZ","LGA","7207","20250623","715","20250623","855","E","Q","256.12","USD:AY 5.60|US 12.23|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","93.12"
"TS","EWR","YTZ","7124","20250524","1000","20250524","1140","YTZ","EWR","7360","20250623","745","20250623","915","E","O","287.19","USD:AY 5.60|US 14.85|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 21.00|ZP 10.40|RC 2.73","0.0","0.0","89.19"
"UA","EWR","YYZ","3557","20250524","1704","20250524","1900","YYZ","EWR","3705","20250623","1500","20250623","1648","E","G","301.27","USD:AY 5.60|US 15.38|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","96.27"
"AC","LGA","YYZ","715","20250524","1645","20250524","1825","YYZ","LGA","8540","20250623","750","20250623","923","E","K","315.24","USD:AY 5.60|US 16.35|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.24"
"AC","LGA","YYZ","715","20250524","1645","20250524","1825","YYZ","LGA","704","20250623","920","20250623","1053","E","K","315.24","USD:AY 5.60|US 16.35|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.24"
"AC","LGA","YYZ","8995","20250524","1910","20250524","2052","YYZ","JFK","8556","20250623","2055","20250623","2249","E","K","315.24","USD:AY 5.60|US 16.35|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.24"
"AC","JFK","YYZ","8551","20250524","655","20250524","841","YYZ","EWR","8878","20250623","1355","20250623","1532","E","K","320.62","USD:AY 5.60|US 16.73|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.62"
"AC","EWR","YYZ","8883","20250524","1830","20250524","2017","YYZ","JFK","8552","20250623","755","20250623","945","E","K","320.62","USD:AY 5.60|US 16.73|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.62"
"AC","LGA","YYZ","8999","20250524","2045","20250524","2227","YYZ","EWR","3570","20250623","2000","20250623","2148","E","K","320.62","USD:AY 5.60|US 16.73|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.62"
"AC","EWR","YYZ","8879","20250524","1355","20250524","1538","YYZ","EWR","3570","20250623","2000","20250623","2148","E","K","325.99","USD:AY 5.60|US 17.10|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.99"
"UA","EWR","YYZ","3702","20250524","737","20250524","919","YYZ","LGA","8542","20250623","750","20250623","923","E","L","335.67","USD:AY 5.60|US 17.78|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","98.67"
"UA","JFK","YYZ","6607","20250524","655","20250524","841","YYZ","JFK","6632","20250623","1325","20250623","1515","E","T","355.02","USD:AY 5.60|US 19.13|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","100.02"
"UA","LGA","YYZ","8233","20250524","1645","20250524","1825","YYZ","LGA","8146","20250623","2100","20250623","2233","E","T","355.02","USD:AY 5.60|US 19.13|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","100.02"
"UA","LGA","YYZ","8469","20250524","830","20250524","1010","YYZ","EWR","3648","20250623","1045","20250623","1223","E","T","360.39","USD:AY 5.60|US 19.50|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","100.39"
"AC","LGA","YYZ","8993","20250524","1550","20250524","1732","YYZ","EWR","3283","20250623","1045","20250623","1223","E","K","395.87","USD:AY 5.60|US 21.98|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","102.87"
"AC","LGA","YYZ","715","20250524","1645","20250524","1825","YYZ","EWR","8884","20250623","2110","20250623","2247","E","K","395.87","USD:AY 5.60|US 21.98|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","102.87"
"AC","LGA","YYZ","701","20250524","600","20250524","740","YYZ","EWR","3570","20250623","2000","20250623","2148","E","K","395.87","USD:AY 5.60|US 21.98|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","102.87"
"AC","LGA","YYZ","709","20250524","1140","20250524","1320","YYZ","EWR","3712","20250623","1800","20250623","1948","E","K","395.87","USD:AY 5.60|US 21.98|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","102.87"
"AC","EWR","YYZ","1391","20250524","630","20250524","816","YYZ","EWR","8878","20250623","1355","20250623","1532","E","K","401.24","USD:AY 5.60|US 22.35|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","103.24"
"UA","JFK","YYZ","6607","20250524","655","20250524","841","YYZ","LGA","8422","20250623","1420","20250623","1553","E","T","407.69","USD:AY 5.60|US 22.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","103.69"
"UA","EWR","YYZ","8505","20250524","630","20250524","816","YYZ","EWR","3648","20250623","1045","20250623","1223","E","L","416.29","USD:AY 5.60|US 23.40|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","104.29"
"UA","JFK","YYZ","6607","20250524","655","20250524","841","YYZ","JFK","6632","20250623","1325","20250623","1515","E","T","430.27","USD:AY 5.60|US 24.38|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","105.27"
"UA","JFK","YYZ","6633","20250524","1030","20250524","1215","YYZ","EWR","8656","20250623","830","20250623","1007","E","Q","506.59","USD:AY 5.60|US 29.70|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","110.59"
